2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:44)     - =================================
2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2022년2월22일
2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)1
2022-02-22 22:27:03,054 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 22:27:03,055 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 22
2022-02-22 22:27:03,055 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 27
2022-02-22 22:27:03,055 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 2
2022-02-22 22:27:03,056 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초: 937
2022-02-22 22:27:03,056 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:69)     - 22:27:2
